CODE;DESCRIP;SUPNO;DEPT;TAXIND;CPRICE;AVECOST;SPRICE;SPRICE1;SPRICE2;MUP;MUP1;MUP2;REORD;QOH;QSOLDM;QSOLDY;VSOLDM;VSOLDY;GPM;GPY;QTYBYSTOCK;SCOUNTFLAG;CLOSTOCK;DATELSOLD;DATELPURCH;LASTSUP;SPECSTDATE;SPECENDATE;SPPRICE1;SPPRICE2;SPPRICE3;BFWDQTY;BFWDVAL;QTYSORD;QTYPORD;QTYPURCHM;QTYPURCHY;NEWPR;NEWPR1;NEWPR2;NEWPRDATE;SELLQTY;SUPCODE;MAXDISC;WEIGHT;ALLOWNEGSL;BIN;JCBFWDVAL;LBBFWDVAL;RFBFWDVAL;PACK;KVI
G10691304DG;225/40 18 D/L SP01 WR;9;21;1;5504.5;1822.1;2801.0;2801.0;2603.0;-49.11;-49.11;-52.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
4712020000;245/70 16 CON TRAC AT(*);14;990;1;2545.51;848.26;2039.0;2039.0;2017.66;-19.9;-19.9;-20.74;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2014/04/08;2009/07/20;14;1960/01/01;1960/01/01;2039.0;2039.0;2017.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
CP702;165/80 13 CON  WORLD;14;21;1;724.84;210.67;431.0;431.0;213.73;-40.54;-40.54;-70.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;431.0;431.0;213.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
38565R22520;385/65 22.5 INFINITY 20);125;25;1;3974.88;3500.0;6500.0;3250.0;3250.0;63.53;-18.24;-18.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;6500.0;3250.0;3250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
600/9;600 9 GROVE PNEUMATIC;81;29;1;995.0;995.0;1130.0;1130.0;565.0;13.57;13.57;-43.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2023/12/19;2023/12/19;124;1960/01/01;1960/01/01;1130.0;1130.0;565.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
727150;FLAP 1050 16;109;32;1;66.41;66.41;195.0;195.0;195.0;193.63;193.63;193.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2018/10/17;2024/05/09;124;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1065;20.5 25 TR218 TRACTOR TUBE;109;40;1;835.12;835.12;2087.8;2087.8;2087.8;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;2087.8;2087.8;2087.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
23525;23.5 25 TR218 TUBE;109;40;1;969.54;881.4;2423.85;2423.85;2423.85;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2017/08/22;2017/08/22;124;1960/01/01;1960/01/01;550.0;550.0;396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
702008.1;750 16 TR13;109;39;1;97.24;88.4;243.1;243.1;243.1;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2017/10/06;2017/09/30;124;1960/01/01;1960/01/01;138.01;87.15;26.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
6;315/80 22.5  RETREAD M7;198;38;1;2964.0;2964.0;2850.0;2850.0;2850.0;-3.85;-3.85;-3.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2023/09/14;2023/09/13;124;1960/01/01;1960/01/01;2850.0;2850.0;2850.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
554;385/65 22.5 RETREAD;198;38;1;2340.0;2340.0;3000.0;1858.6;1415.0;28.21;-20.57;-39.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2018/07/14;2018/07/14;124;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
850;295/75 22.5 RETREAD HW;198;38;1;260.5;260.5;2750.0;2750.0;600.22;955.66;955.66;130.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1016;295/80 22.5 R/TREAD;198;38;1;2173.0;2173.0;3640.0;1650.19;1578.12;67.51;-24.06;-27.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2022/10/19;2025/04/23;15;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1102;315/80 22.5  RETREAD M11;198;38;1;834.12;834.12;2850.0;2850.0;2850.0;241.68;241.68;241.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;2850.0;2850.0;2850.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1103;315/80 22.5  RETREAD M26;198;38;1;2560.0;2560.0;2850.0;2850.0;2850.0;11.33;11.33;11.33;0.0;0.0;0.0;2.0;0.0;7243.48;0.0;2125.08;0.0;;0;2025/11/11;2025/11/11;124;1960/01/01;1960/01/01;2850.0;2850.0;2850.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1222;215/65 15 RET M30;198;38;1;129.0;129.0;600.0048;275.9955;129.0;365.12;113.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;600.0048;275.9955;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1000;1000 20 RET M26;198;38;1;2704.0;2704.0;1900.0;331680.0;920.0;-29.73;0.0;-65.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2023/07/03;2023/07/01;124;1960/01/01;1960/01/01;1900.0;331680.0;920.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;1000;0.0;0.0;Y;0;0.0;0.0;0.0;;
RET275;275/80 22.5 RET H/W;198;38;1;0.0;0.0;2750.0;2750.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
M43;315/80 22.5  RETREAD M43;198;38;1;1350.0;1350.0;2849.985;2849.985;2849.985;111.11;111.11;111.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2020/07/09;2020/07/09;100;1960/01/01;1960/01/01;2849.985;2849.985;2849.985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
11433;11 22.5 RETREAD (M17);198;38;1;1458.05;1458.05;2916.1;2916.1;2916.1;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2017/04/24;2017/04/22;38;1960/01/01;1960/01/01;2916.1;2916.1;2916.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
439;155/80 12 S/H TYRES;5;55;1;52.63;52.63;51.0;51.0;101.58;-3.1;-3.1;93.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2014/10/17;2014/10/20;43;1960/01/01;1960/01/01;51.0;51.0;101.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
619;1000 20 S/H TYRES;5;55;1;382.0;382.0;668.5;668.5;225.0;75.0;75.0;-41.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;668.5;668.5;225.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
SH1000;1000 16 S/HAND;5;55;1;162.28;162.28;220.0;220.0;153.0;35.57;35.57;-5.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;220.0;220.0;153.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1166;900 16 S/HAND;5;55;1;739.13;739.13;220.5;220.5;153.5;-70.17;-70.17;-79.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;220.5;220.5;153.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1001;1200 20 S/HAND;5;55;1;2200.0;2200.0;4400.0;4400.0;4400.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;4400.0;4400.0;4400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
76;315/80 22.5  S/HAND VIRGIN);5;55;1;500.0;497.38;850.0;850.0;1993.66;70.0;70.0;298.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
SH15;1000 22 S/HAND;5;55;1;0.0;0.0;500.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;500.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
S1;295/80 22.5  S/HAND;5;55;1;337.72;314.7;410.0;410.0;307.0;21.4;21.4;-9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
1121;14 28  S/HAND;5;55;1;337.72;337.72;375.0043;375.0043;263.1514;11.04;11.04;-22.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;1960/01/01;1960/01/01;375.0043;375.0043;263.1514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
52381017;RIM 16557 X 16  *T/DUST L/ROVE;3;48;1;304.82;304.82;828.93;828.93;276.31;171.94;171.94;-9.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
461.1;TUBELESS VALVES (TRUCK);24;42;1;33.0;30.47;96.1;96.95;96.49;191.21;193.79;192.39;0.0;19.0;0.0;18.0;0.0;1910.62;0.0;1358.62;0.0;;0;2025/12/17;2025/11/11;124;1960/01/01;1960/01/01;54.78;55.2593;54.9998;19.0;627.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;;1.0;;0.0;0.0;Y;0;0.0;0.0;0.0;;
D10540010;205/65 15 D/L SP6000 VR);9;21;1;1196.99;435.84;1007.0;1007.0;1500.32;-15.87;-15.87;25.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
G10591194DJ;165/70 10 D/L SPR7;9;21;1;793.03;288.75;1048.0;1048.0;262.5;32.15;32.15;-66.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
G11291906CU;9.5    15 COOP AST);9;21;1;1862.41;678.15;1772.15;1772.15;678.15;-4.85;-4.85;-63.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
G10591181DG;175/80 14 D/L SPORT 200E(*);9;990;1;804.04;359.17;1153.0;1153.0;581.2604;43.4;43.4;-27.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;1960/01/01;1960/01/01;1153.0;1153.0;581.2604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
D10626001;205/55 16 D/L RSZ300 (*);9;990;1;531.25;237.3;1139.0;1139.0;383.62;114.4;114.4;-27.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;1960/01/01;1960/01/01;1139.0;1139.0;383.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
D10655034;225/45 17 D/L SUPASPEED WR);9;21;1;1558.15;515.79;3223.0;3223.0;499.0;106.85;106.85;-67.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;9;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
813492;195/60 14 F/S F690 HR);12;21;1;548.25;245.46;899.0;899.0;899.0;73.81;73.81;73.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2011/05/03;2011/05/03;12;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;34510;0.0;0.0;N;0;0.0;0.0;0.0;;
812040;195/65 15 F/S DAYTON 3;12;21;1;1016.41;391.01;931.0;931.0;874.09;-2.91;-2.91;-8.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;12;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
813508;195/55 15 F/S F/HAWK SZ40;12;21;1;1197.46;460.65;1245.0;1245.0;1102.0;10.21;10.21;-2.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;12;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
822095;225/55 18 MAXTREK SIERRA 98V;12;21;1;2183.96;1195.0;2400.0;2400.0;1195.0;16.49;16.49;-42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2014/05/28;2014/09/25;1;1960/01/01;1960/01/01;2400.0;2400.0;1195.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;SIER2255518;0.0;0.0;N;0;0.0;0.0;0.0;;
P241;195/70 14 CONTI CH90;14;21;1;1710.36;477.96;637.0;637.0;394.01;-62.76;-62.76;-76.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;14;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
47815;175/70 14 G/Y GT3;17;21;1;1450.23;800.43;752.9645;699.976;596.6405;-48.08;-51.73;-58.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;17;1960/01/01;1960/01/01;752.9645;699.976;596.6405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;47815;0.0;0.0;N;0;0.0;0.0;0.0;;
512426;205/50 17 G/Y SAVA/INTENSA 93W;17;21;1;897.24;644.8;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2020/11/02;2020/11/02;38;1960/01/01;1960/01/01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;8.99;N;0;0.0;0.0;0.0;;
4561910000;245/75 15 CON TRAC AT;14;28;1;1920.36;536.64;1812.0;1812.0;514.5;-5.64;-5.64;-73.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;14;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
806045;205/50 15 BRIG RE710;12;21;1;2121.63;816.19;726.0;726.0;1035.0;-63.73;-63.73;-48.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;12;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
822810;225/45 19 B/S S001 92W-RFT;12;21;1;2968.0;2800.0;8487.0;8487.0;8487.0;203.11;203.11;203.11;0.0;0.0;0.0;2.0;0.0;7102.6;0.0;1502.6;0.0;;0;2025/07/11;2025/07/11;160;1960/01/01;1960/01/01;8487.0;8487.0;8487.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
1130;265/70 15  RET M30;198;37;1;191.0;191.0;550.0;550.0;190.0;187.96;187.96;-0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;198;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
RET225;225/70 16  RET;198;37;1;320.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;198;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
1173;215/70 16 RET;198;37;1;500.0;500.0;1500.0;1500.0;1500.0;200.0;200.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;198;1960/01/01;1960/01/01;1500.0;1500.0;1500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
1197;245/75 15 RETREAD M30);198;37;1;425.8;425.8;452.0;452.0;193.0;6.15;6.15;-54.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2012/07/02;2012/06/28;124;1960/01/01;1960/01/01;452.0;452.0;193.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
767;750 16 S/H TYRE;5;55;1;80.0;80.0;182.928;182.928;80.0;128.66;128.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;5;1960/01/01;1960/01/01;182.928;182.928;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
320775;320775 SHOCK ISUZU KB 21/26;162;11;1;65.1;65.1;148.0;129.0;51.6;127.34;98.16;-20.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
GA2064;GA2064 FORD 71-MID 80 / 73-85;162;11;1;178.72;126.0;616.58;616.58;126.0;245.0;245.0;-29.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;300320;0.0;0.0;N;0;0.0;0.0;0.0;;
GT2041;GT2041 TOYOTA MID 81-85 / 86-9;162;11;1;238.0;129.5;821.09;821.09;129.5;245.0;245.0;-45.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;310020;0.0;0.0;N;0;0.0;0.0;0.0;;
320591;320591  HIACE  VAN-BUS;162;11;1;65.1;65.1;213.9;186.0;93.0;228.57;185.71;42.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
57230L;57231L  COROLLA  55819);162;11;1;156.8;156.8;614.4;512.0;156.8;291.84;226.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
M8037;M8037 LANDROVER 58-84;162;11;1;327.65;128.8;1130.41;1130.41;128.8;245.01;245.01;-60.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;350035;0.0;0.0;N;0;0.0;0.0;0.0;;
MR835;MR835 NISSAN MID 80-84;162;11;1;147.7;147.7;1016.8;410.0;147.7;588.42;177.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;270045;0.0;0.0;N;0;0.0;0.0;0.0;;
GA2022;GA2022 TOYOTA 84-85 / 86-92;162;11;1;224.12;54.8;773.2;773.2;54.8;244.99;244.99;-75.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;300660;0.0;0.0;N;0;0.0;0.0;0.0;;
55888;55888 MAZ ETUDE;162;11;1;491.64;298.8;1696.16;1696.16;306.66;245.0;245.0;-37.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
55889;55889 MAZ ETUDE;162;11;1;491.64;298.81;1696.16;1696.16;315.09;245.0;245.0;-35.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
70504;70504 GABRIEL;162;11;1;453.79;479.0;1565.58;1565.58;316.51;245.0;245.0;-30.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2014/11/11;2014/11/11;98;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;70504;0.0;0.0;N;0;0.0;0.0;0.0;;
G51023;G51023 GABRIEL;162;11;1;595.0;595.0;1251.21;1251.21;197.95;110.29;110.29;-66.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;2017/02/16;2019/02/06;98;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;G51023;0.0;0.0;N;0;0.0;0.0;1595.9;;
B33521092362;MOUNTING BMW REAR);162;11;1;72.28;72.28;70.0;70.0;26.66;-3.15;-3.15;-63.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
56245A;56245A MAZDA 323 35848);162;11;1;132.3;134.46;595.01;495.84;132.3;349.74;274.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
M8036;M8036 LANDROVER 54-83 / 58-84;162;11;1;306.11;144.03;1056.08;1056.08;162.75;245.0;245.0;-46.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;350025;0.0;0.0;N;0;0.0;0.0;0.0;;
57260A;57260A;162;11;1;260.4;260.4;892.8;744.0;372.0;242.86;185.71;42.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
45862;45862;162;11;1;127.1;92.83;438.5;438.5;94.78;245.0;245.0;-25.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;;;162;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;0.0;0.0;N;0;0.0;0.0;0.0;;
